데이터기준일자,전화번호,대표자명,홈페이지주소,휴무일,공휴일운영종료시각,공휴일운영시작시각,주말운영종료시각,주말운영시작시각,평일운영종료시각,평일운영시작시각,수입차요금,레저용차요금,승합차요금,대형차요금,중형차요금,소형차요금,경차요금,전기승합자동차보유대수,전기승용자동차보유대수,승합차보유대수,승용차보유대수,자동차총보유대수,보유차고지수용능력,차고지지번주소,차고지도로명주소,경도,위도,소재지지번주소,소재지도로명주소,사업장구분,업체명,제공기관코드,제공기관명
2019-05-22,054-552-7790,,,,,,,,18:00,09:00,,,,,,,,0,0,6,44,50,,,경상북도 문경시 신기로 70,128.187538,36.596588,,경상북도 문경시 모전로 177,주사업장,㈜정투청렌트카,5120000,경상북도 문경시
2019-07-03,033-642-1833,,,,,,,,00:00,09:00,,,,,,,,0,0,0,0,0,,,강원도 강릉시 공항길43번길 50(병산동),128.901083,37.7626759,강원도 강릉시 옥천동 305-1,강원도 강릉시 용지로 162(옥천동),영업소,㈜스마트렌트카,4200000,강원도 강릉시
2019-07-03,000-0000-0000,,,,,,,,00:00,09:00,,,,,,,,0,0,1,22,23,,,강원도 강릉시 교동 1006-4,128.892246,37.757053,강원도 강릉시 임당동 183-57,강원도 강릉시 임영로180번길 6 (임당동),영업소,㈜뉴대한렌트카,4200000,강원도 강릉시
2019-07-03,033-647-1588,,,,,,,,00:00,09:00,,,,,,,,0,0,1,31,32,,,강원도 강릉시 포남동 1110-2,128.904288,37.766879,강원도 강릉시 포남동 1110-2,강원도 강릉시 강릉대로359번길 5-14,영업소,㈜독도렌트카,4200000,강원도 강릉시
2019-07-03,000-0000-0000,,,,,,,,00:00,09:00,,,,,,,,0,0,0,17,17,,,강원도 강릉시 성산면 공제로 287,128.901338,37.762729,강원도 강릉시 옥천동 305-4,강원도 강릉시 중기1길 17 (옥천동),영업소,㈜에이엠렌터카,4200000,강원도 강릉시
2019-07-03,000-0000-0000,,,,,,,,00:00,09:00,,,,,,,,0,0,0,21,21,,,강원도 강릉시 구정면 여찬리 876-8,128.8906976,37.757391,강원도 강릉시 교동 1003-24,강원도 강릉시 강릉대로 184 (교동),영업소,㈜스마트렌트카,4200000,강원도 강릉시
2019-07-03,033-646-1588,,,,,,,,00:00,09:00,,,,,,,,0,0,1,16,17,,,강원도 강릉시 경강로2224번길 5 (포남동),128.907136,37.762363,강원도 강릉시 포남동 1142-1,강원도 강릉시 경강로2224번길 5 (포남동),영업소,(합)건아통운렌트카,4200000,강원도 강릉시
2019-07-03,033-643-7766,,,,,,,,00:00,09:00,,,,,,,,0,0,1,20,21,,,강원도 강릉시 교동 95,128.899818,37.764650,강원도 강릉시 교동 95,강원도 강릉시 교동 95,영업소,(합)건아통운렌트카,4200000,강원도 강릉시
2019-07-03,000-0000-0000,,,,,,,,00:00,09:00,,,,,,,,0,0,0,5,5,,,강원도 강릉시 교동 95,128.899818,37.764650,강원도 강릉시 교동 95,강원도 강릉시 교동 95,영업소,㈜에이치에스렌트카,4200000,강원도 강릉시
2019-07-03,033-647-7233,,,,,,,,00:00,09:00,,,,,,,,0,0,0,7,7,,,강원도 강릉시 율곡로 3081 (교동),128.8865339,37.7760988,강원도 강릉시 교동 1264-11,강원도 강릉시 율곡로 3081(교동),영업소,㈜로또렌트카,4200000,강원도 강릉시
2019-07-03,000-0000-0000,,,,,,,,00:00,09:00,,,,,,,,0,0,0,3,3,,,강원도 강릉시 주문진읍 금용길 3,128.822086,37.877175,강원도 강릉시 주문진읍 교항리 491-1,강원도 강릉시 주문진읍 금용길 3,영업소,㈜로또렌트카,4200000,강원도 강릉시
2019-07-03,033-651-0028,,,,,,,,00:00,09:00,,,,,,,,0,0,0,7,7,,,강원도 강릉시 포남동 1231-11,128.914743,37.776176,강원도 강릉시 포남동 1231-3,강원도 강릉시 강릉대로 485(포남동),영업소,㈜로또렌트카,4200000,강원도 강릉시
2019-07-03,000-0000-0000,,,,,,,,00:00,09:00,,,,,,,,0,0,0,144,144,,,강원도 강릉시 포남동 1109-2,128.917315,37.769737,강원도 강릉시 포남동 1313-14,강원도 강릉시 경강로2343번길 2-5 (포남동),영업소,㈜쏘카,4200000,강원도 강릉시
2019-07-03,033-641-7901,,,,,,,,00:00,09:00,,,,,,,,0,0,2,21,23,,,"강원도 강릉시 주문진읍 교항리 28-18, 28-31",128.891755,37.766337,강원도 강릉시 교동 798-2,강원도 강릉시 율곡로 2954 (교동),영업소,㈜진렌트카,4200000,강원도 강릉시
2019-07-03,033-646-5355,,,,,,,,00:00,09:00,,,,,,,,0,0,4,20,24,,,강원도 강릉시 하슬라로 30-2,128.878354,37.7553445058,강원도 강릉시 홍제동 989-8,강원도 강릉시 하슬라로 30-2 (홍제동),영업소,대한렌트카㈜,4200000,강원도 강릉시
2019-07-03,033-647-0051,,,,,,,,00:00,09:00,,,,,,,,0,0,0,8,8,,,강원도 강릉시 율곡로 2624,128.915146,37.7448826,강원도 강릉시 청량동 560-4,강원도 강릉시 율곡로 2624 (청량동),영업소,㈜부일렌트카,4200000,강원도 강릉시
2019-07-03,033-645-1585,,,,,,,,00:00,09:00,,,,,,,,0,0,1,8,9,,,강원도 강릉시 율곡로 2600(청량동 539-2),128.879113,37.755179,"강원도 강릉시 홍제동 990-4, 2층","강원도 강릉시 하슬라로 26, 2층(홍제동)",영업소,㈜케이투렌트카,4200000,강원도 강릉시
2019-07-03,033-646-5588,,,,,,,,00:00,09:00,,,,,,,,0,0,0,10,10,,,강원도 강릉시 교동 1734-6,128.878523,37.755236,강원도 강릉시 홍제동 989-10,강원도 강릉시 하슬라로 30(홍제동),영업소,㈜현대관광렌트카,4200000,강원도 강릉시
2019-07-03,000-0000-0000,,,,,,,,00:00,09:00,,,,,,,,0,0,2,9,11,,,강원도 강릉시 입암동 429,128.879852,37.755224,"강원도 강릉시 홍제동 991, 1층 110호","강원도 강릉시 하슬라로 18, 1층 110호(홍제동)",영업소,㈜현대관광렌트카,4200000,강원도 강릉시
2019-07-03,033-647-2640,,,,,,,,00:00,09:00,,,,,,,,0,0,1,3,4,,,강원도 강릉시 성덕포남로206번길 6 (포남동),128.907478292,37.769754896,강원도 강릉시 포남동 1237-6,강원도 강릉시 성덕포남로206번길 6(포남동),영업소,㈜현대관광렌트카,4200000,강원도 강릉시
2019-07-03,033-647-2640,,,,,,,,00:00,09:00,,,,,,,,0,0,1,16,17,,,강원도 강릉시 하슬라로 18(홍제동 991),128.879852,37.755224,강원도 강릉시 홍제동 991,강원도 강릉시 하슬라로 18(홍제동),영업소,㈜현대관광렌트카,4200000,강원도 강릉시
2019-05-31,02-1599-8241,윤의석,,,,,,,18:00,09:00,,,,,,,,0,0,5,68,73,,서울특별시 서초구 양재동 225,서울특별시 서초구 양재대로12길 25 양재필주차장,127.124933,37.477597,서울특별시 송파구 문정동 634 8층 T-8040호,서울특별시 송파구 충민로 66(가든파이브라이프 테크노관),주사업장,㈜제이케이렌트카,3230000,서울특별시 송파구
2019-10-31,054-000-0000,,,,,,,,18:00,09:00,,,,,,,,0,0,0,24,24,,,경상북도 영천시 고경면 호국로 374,128.9780998854,35.9796788467,,경상북도 영천시 고경면 호국로 374,영업소,엠알렌터카(주),5100000,경상북도 영천시
2019-05-31,02-1599-8241,윤의석,,,,,,,18:00,09:00,,,,,,,,0,0,8,262,270,,서울특별시 서초구 양재동 225,서울특별시 서초구 양재대로12길 25,127.124933,37.477597,서울특별시 송파구 문정동 634 8층 T-8041호,서울특별시 송파구 충민로 66(가든파이브라이프 테크노관),주사업장,㈜제이원렌트카,3230000,서울특별시 송파구
2019-05-31,02-447-9292,김동현,,,,,,,18:00,09:00,,,,,,,,0,0,35,123,158,,서울특별시 성북구 길음동 1080 기린주차장,서울특별시 성북구 삼양로 22(길음동),127.106219,37.505224,서울특별시 송파구 석촌동 174-2 지하 106호 태문빌딩,서울특별시 송파구 백제고분로 365(석촌동),주사업장,㈜제이렌트카,3230000,서울특별시 송파구
2019-05-31,02-1544-9833,장인오,,,,,,,18:00,09:00,,,,,,,,0,0,11,289,300,,"서울특별시 송파구 풍납동 481-2,484-7,481-8,481-9",서울특별시 송파구 올림픽로 603,127.121959,37.535700,서울특별시 송파구 풍납동 481-2,서울특별시 송파구 올림픽로 603(풍납동),주사업장,㈜이삭렌트카,3230000,서울특별시 송파구
2019-05-31,02-406-5552,김영민,,,,,,,18:00,09:00,,,,,,,,0,0,0,62,62,,서울특별시 송파구 문정동 652-1 프라비다옥토,서울특별시 송파구 법원로4길 17,127.118955,37.498039,서울특별시 송파구 가락동 70-4 1층,서울특별시 송파구 양재대로62길 19(가락동),주사업장,㈜유엔렌트카,3230000,서울특별시 송파구
2019-05-31,02-2179-2391,이영옥,,,,,,,18:00,09:00,,,,,,,,0,0,1,121,122,,서울특별시 서초구 서초동 1321-11,서울특별시 서초구 서초대로 398(서초동),127.1192274370,37.4853532241,서울특별시 송파구 문정동 644-2 문정현대지식산업센터 1-2,서울특별시 송파구 법원로11길 7 (문정동),주사업장,(주)위메인렌터카,3230000,서울특별시 송파구
2019-05-31,02-3442-0040,김은혁,,,,,,,18:00,09:00,,,,,,,,0,2,0,52,54,,"서울특별시 강남구 논현동 140, 140-1, 140-2",서울특별시 강남구 강남대로128길 20(논현동),127.120469079,37.4868620536,서울특별시 송파구 문정동 642-3 문정에스케이브이원지엘메트로시티 씨동 1101-5호,서울특별시 송파구 법원로 128(문정동),주사업장,㈜에이치투렌터카,3230000,서울특별시 송파구
2019-05-31,02-555-2308,전대현,,,,,,,18:00,09:00,,,,,,,,0,0,4,49,53,,서울특별시 은평구 구산동 340-1외 3필지,서울특별시 은평구 구산동 340-1외 3필지,127.107628,37.503835,서울특별시 송파구 석촌동 288-22 1층 101호,서울특별시 송파구 백제고분로40길 13-21(석촌동),주사업장,㈜에스엔비오토,3230000,서울특별시 송파구
2019-05-31,02-422-4041,민세준,,,,,,,18:00,09:00,,,,,,,,0,0,37,74,111,,서울특별시 강서구 화곡동 61-184 화일초공영주차장,서울특별시 강서구 까치산로10길 70(화곡동),127.0965326,37.5004972,서울특별시 송파구 삼전동 181-6 해광빌딩 208호,서울특별시 송파구 삼학사로 35(삼전동),주사업장,(유)아시아렌터카,3230000,서울특별시 송파구
2019-05-31,02-414-1404,김덕용,,,,,,,18:00,09:00,,,,,,,,0,0,4,73,77,,서울특별시 성북구 삼선동5가 411,서울특별시 성북구 보문로 168,127.087754,37.5046802,"서울특별시 송파구 잠실동 250-5 파트인-수, 지하1층 B102호",서울특별시 송파구 백제고분로 187(잠실동),주사업장,신협우리들렌트카㈜,3230000,서울특별시 송파구
2019-05-31,02-1661-3331,양성희,,,,,,,18:00,09:00,,,,,,,,0,0,1,133,134,,서울특별시 송파구 문정동 150-2 문정프라자,서울특별시 송파구 중대로 80,127.124935,37.4775778,서울특별시 송파구 문정동 634 가든파이브라이프 F8026호,서울특별시 송파구 충민로 66(문정동),주사업장,㈜세이브카,3230000,서울특별시 송파구
2019-05-31,02-400-2332,"조현전, 조희량",,,,,,,18:00,09:00,,,,,,,,0,0,0,59,59,,서울특별시 송파구 장지동 863-2,서울특별시 송파구 충민로6길 61-22,127.1356585,37.479862,서울특별시 송파구 장지동 863-4,서울특별시 송파구 충민로6길 67(장지동),주사업장,서울버스㈜렌트카,3230000,서울특별시 송파구
2019-05-31,02-3432-5888,"김정현, 한화숙",,,,,,,18:00,09:00,,,,,,,,0,0,2,96,98,,서울특별시 강서구 화곡동 61-184(1) 화일초주차장,서울특별시 강서구 까치산로10길 70(화곡동),127.112836,37.508189,서울특별시 송파구 송파동 138-6 보성빌딩 1-101호,서울특별시 송파구 백제고분로46길 13(송파동),주사업장,(유)삼일렌트카,3230000,서울특별시 송파구
2019-05-31,02-421-8335,김광후,,,,,,,18:00,09:00,,,,,,,,0,0,14,77,91,,서울특별시 서초구 양재동 225번지 외 3필지,서울특별시 서초구 양재대로12길 25,127.121179,37.505535,서울특별시 송파구 송파동 166 가락삼익맨숀상가 236호,서울특별시 송파구 오금로 252(송파동),주사업장,리라렌터카㈜,3230000,서울특별시 송파구
2019-05-31,02-438-3333,김중철,,,,,,,18:00,09:00,,,,,,,,0,0,1,103,104,,서울특별시 성동구 행당동 293-11 동남주차장,서울특별시 성동구 고산자로 219(행당동),127.113759,37.513309,서울특별시 송파구 방이동 107-10 윤송빌딩 202호,서울특별시 송파구 백제고분로 479(방이동),주사업장,㈜리더스렌트카,3230000,서울특별시 송파구
2019-05-31,02-412-7355,"홍진기, 장석호",,,,,,,18:00,09:00,,,,,,,,0,0,2,130,132,,서울특별시 강서구 화곡동 61-184(1) 화일초주차장,서울특별시 강서구 까치산로10길 70(화곡동),127.098927083,37.5006206057,서울특별시 송파구 석촌동 213-13 제1층 101호,서울특별시 송파구 백제고분로34길 19,주사업장,㈜대화렌트카,3230000,서울특별시 송파구
2019-05-31,02-404-0801,이상대,,,,,,,18:00,09:00,,,,,,,,0,0,5,52,57,,서울특별시 강서구 화곡동 61-184 화일초공영주차장,서울특별시 강서구 까치산로10길 70(화곡동),127.1224024,37.4776594,서울특별시 송파구 문정동 622 송파한화오벨리스크 A동 411호,서울특별시 송파구 충민로 5(문정동),주사업장,㈜넘버원렌트카,3230000,서울특별시 송파구
2019-05-31,02-413-1668,선호석,,,,,,,18:00,09:00,,,,,,,,0,0,8,94,102,,서울특별시 성북구 삼선동3가 43-1 경동고등학교,서울특별시 성북구 보문로 29길 49 경동고고영주차장,127.1333207,37.5070406,서울특별시 송파구 오금동 88-7 2층,서울특별시 송파구 중대로38길 4(오금동),주사업장,㈜가인렌트카,3230000,서울특별시 송파구
2019-09-26,061-285-5145,임여정,,,18:00,09:00,18:00,09:00,18:00,09:00,,,,,,,,0,0,3,65,68,,"전라남도 신안군 압해읍 신장리 44-43, 44-44, 44-45, 44-68(제3주차장)",,126.3653448778,34.8341166475,,전라남도 신안군 압해읍 수련태도길 128-30,주사업장,하윤렌트카,5010000,전라남도 신안군
2019-09-26,061-283-4112,오영일,,,18:00,09:00,18:00,09:00,18:00,09:00,,,,,,,,0,0,5,43,48,,"전라남도 신안군 압해읍 신장리 44-43, 44-44, 44-45, 44-68(제4주차장)",,126.3653448778,34.8341166475,,전라남도 신안군 압해읍 수련태도길 128-30,주사업장,선우렌트카,5010000,전라남도 신안군
2019-09-26,061-277-7799,노명현,,,18:00,09:00,18:00,09:00,18:00,09:00,,,,,,,,0,0,9,91,100,,"전라남도 신안군 압해읍 신장리 44-43, 44-44, 44-45, 44-68(제5주차장)",,126.3653448778,34.8341166475,,전라남도 신안군 압해읍 수련태도길 128-30,주사업장,노블렌트카,5010000,전라남도 신안군
2019-05-22,054-000-0000,,,,,,,,18:00,09:00,,,,,,,,0,0,1,26,27,,,경상북도 문경시 문경읍 문경대로 2411,128.088687,36.734632,,경상북도 문경시 문경읍 문경대로 2411,영업소,㈜엠케이렌트카 문경영업소(2),5120000,경상북도 문경시
2020-01-03,055-637-4112,,,,,,,,21:00,09:00,,,,,,,,0,0,4,7,11,,,경상남도 거제시 사등면 지석2길 20,128.609576,34.890994,,경상남도 거제시 장평로 69(장평동),영업소,㈜진해군항렌트카,5370000,경상남도 거제시
2020-01-03,055-637-8009,,,,,,,,20:00,09:00,,,,,,,,0,0,12,272,284,,,경상남도 거제시 고현동 405-15,128.628134,34.879113,,경상남도 거제시 거제중앙로 1796(고현동),영업소,롯데렌탈,5370000,경상남도 거제시
2020-01-03,055-636-7877,,,,,,,,19:00,08:30,,,,,,,,0,0,2,4,6,,,경상남도 거제시 장평동 1079-5,128.609389,34.88978744,,경상남도 거제시 장평3로2길 1(장평동),영업소,㈜오케이렌트카,5370000,경상남도 거제시
2020-01-03,055-688-4615,,,,,,,,19:30,08:00,,,,,,,,0,0,6,125,131,,,경상남도 거제시 연초면 송정5길 112-7,128.6904131,34.89019409,,"경상남도 거제시 거제대로 3736, 3층(옥포동)",영업소,에이제이렌트카㈜,5370000,경상남도 거제시
2020-01-03,055-633-7030,,,,,,,,18:00,07:00,,,,,,,,0,0,9,52,61,,,경상남도 거제시 연초면 효촌길 20,128.6474048,34.903588,,경상남도 거제시 연초면 효촌길 20,주사업장,㈜거제곰두리렌트카,5370000,경상남도 거제시
2020-01-03,055-636-1234,,,,,,,,18:30,08:30,,,,,,,,0,0,5,181,186,,,경상남도 거제시 연초면 송정5길 2-6,128.6755571,34.91378221,,경상남도 거제시 연초면 송정5길 8,주사업장,㈜천마렌트카,5370000,경상남도 거제시
2019-10-31,054-000-0000,,,,,,,,18:00,09:00,,,,,,,,0,0,0,17,17,,,경상북도 영천시 도들앞길 67-20,128.9252160396,35.9404701262,,경상북도 영천시 도들앞길 67-20,영업소,(주)글로벌금오렌트카,5100000,경상북도 영천시
2019-10-31,054-000-0000,,,,,,,,18:00,09:00,,,,,,,,0,0,0,5,5,,,경상북도 영천시 금호읍 고수골길 26,128.9045545947,35.9532852864,,경상북도 영천시 금호읍 고수골길 26,영업소,(주)인스렌터카,5100000,경상북도 영천시
2019-10-31,054-000-0000,,,,,,,,18:00,09:00,,,,,,,,0,0,0,15,15,,,경상북도 영천시 담안3길 39,128.9265529096,35.9619376616,,경상북도 영천시 담안3길 39,영업소,(주)새한글로벌,5100000,경상북도 영천시
2019-10-31,054-000-0000,,,,,,,,18:00,09:00,,,,,,,,0,0,0,2,2,,,경상북도 영천시 최무선로 323,128.9342882933,35.9688019513,,경상북도 영천시 최무선로 323,영업소,(주)경일알씨,5100000,경상북도 영천시
2019-10-31,054-000-0000,,,,,,,,18:00,09:00,,,,,,,,0,0,0,9,9,,,경상북도 영천시 장수로 6,128.9229757332,35.9634259709,,경상북도 영천시 장수로 6,영업소,(주)오케이렌트카,5100000,경상북도 영천시
2019-10-31,054-000-0000,,,,,,,,18:00,09:00,,,,,,,,0,0,0,7,7,,,경상북도 영천시 금완로 14-2,128.9295276833,35.9604769591,,경상북도 영천시 금완로 14-2,영업소,(주)한진,5100000,경상북도 영천시
2019-07-17,1588-9955,정원재,https://sccd.wooribank.com/ccd/Dream?withyou=CDFNS0119,연중무휴,,,,,18:00,09:00,,,,,,,,0,0,42,3081,3123,3123,,"인천광역시 미추홀구 매소홀로 618 (임대기간: 2018/07/01 ~ 2020/06/30)인천광역시 강화군 삼산면 서검리 87-27번지 일부 (임대기간: 2017/09/01 ~ 2019/09/30)인천광역시 연수구 송도동 29-6번지 (임대기간: 2018/01/22 ~ 2020/01/21)인천광역시 부평구 십정동 100-1번지 (임대기간: 2018/05/16 ~ 2020/05/15), 인천광역시 서구 청라동 100-65 일부 (임대기간 : 2",126.979224,37.5745869,,서울특별시 종로구 종로1길 50,주사업장,㈜우리카드,3000000,서울특별시 종로구
2019-07-17,02-2274-1017,정제현,http://www.hi-mcar.com,연중무휴,,,,,18:00,09:00,,,,,,,,0,0,7,275,282,,,서울특별시 종로구 연지동 1-7 현대그룹사옥 지하2층 주차장,126.9748903,37.5696602,,"서울특별시 종로구 새문안로 92, 광화문 오피시아빌딩 18층 1817호",주사업장,(주)하이엠카,3000000,서울특별시 종로구
